electorate,locality_suburb,postcode,state
Kooyong,Hawthorn East,3123,VIC
Kooyong,Kew,3101,VIC
Kooyong,Kew East,3102,VIC
Kooyong,Mont Albert,3127,VIC
Kooyong,Mont Albert North,3129,VIC
Kooyong,Riversdale,3124,VIC
Kooyong,Surrey Hills,3127,VIC
La Trobe,Avonsleigh,3782,VIC
La Trobe,Beaconsfield,3807,VIC
La Trobe,Beaconsfield Upper,3808,VIC
La Trobe,Berwick,3806,VIC
La Trobe,Cardinia,3978,VIC
La Trobe,Clematis,3782,VIC
La Trobe,Clyde North,3978,VIC
La Trobe,Cockatoo,3781,VIC
La Trobe,Dewhurst,3808,VIC
La Trobe,Emerald,3782,VIC
La Trobe,Fountain Gate,3805,VIC
La Trobe,Gembrook,3783,VIC
La Trobe,Guys Hill,3807,VIC
La Trobe,Harkaway,3806,VIC
La Trobe,Koo Wee Rup North,3981,VIC
La Trobe,Menzies Creek,3159,VIC
La Trobe,Mount Burnett,3781,VIC
La Trobe,Nangana,3781,VIC
La Trobe,Nar Nar Goon,3812,VIC
La Trobe,Nar Nar Goon North,3812,VIC
La Trobe,Narre Warren,3805,VIC
La Trobe,Narre Warren North,3804,VIC
La Trobe,Officer,3809,VIC
La Trobe,Officer South,3809,VIC
La Trobe,Pakenham,3810,VIC
La Trobe,Pakenham South,3810,VIC
La Trobe,Pakenham Upper,3810,VIC
La Trobe,Rythdale,3810,VIC
Lalor,Hoppers Crossing,3029,VIC
Lalor,Little River,3211,VIC
Lalor,Mambourin,3024,VIC
Lalor,Manor Lakes,3024,VIC
Lalor,Mount Cottrell,3024,VIC
Lalor,Point Cook,3030,VIC
Lalor,Point Cook Raaf,3027,VIC
Lalor,Quandong,3030,VIC
Lalor,Sanctuary Lakes,3030,VIC
Lalor,Tarneit,3029,VIC
Lalor,Truganina,3029,VIC
Lalor,Werribee,3030,VIC
Lalor,Werribee South,3030,VIC
Lalor,Wyndham Green,3024,VIC
Lalor,Wyndham Vale,3024,VIC
Leichhardt,Aeroglen,4870,QLD
Leichhardt,Archer River,4892,QLD
Leichhardt,Aurukun,4892,QLD
Leichhardt,Ayton,4895,QLD
Leichhardt,Badu Island,4875,QLD
Leichhardt,Bamaga,4876,QLD
Leichhardt,Bamboo,4873,QLD
Leichhardt,Barron,4878,QLD
Leichhardt,Bayview Heights,4868,QLD
Leichhardt,Bloomfield,4895,QLD
Leichhardt,Boigu Island,4875,QLD
Leichhardt,Bonnie Doon,4873,QLD
Leichhardt,Booby Island,4875,QLD
Leichhardt,Brinsmead,4870,QLD
Leichhardt,Buchan Point,4879,QLD
Leichhardt,Bungalow,4870,QLD
Leichhardt,Byerstown,4871,QLD
Leichhardt,Cairns City,4870,QLD
Leichhardt,Cairns North,4870,QLD
Leichhardt,Cape Tribulation,4873,QLD
Leichhardt,Caravonica,4878,QLD
Leichhardt,Cassowary,4873,QLD
Leichhardt,Clifton Beach,4879,QLD
Leichhardt,Clohesy,4881,QLD
Leichhardt,Coconut Island,4875,QLD
Leichhardt,Coen,4892,QLD
Leichhardt,Cooktown,4895,QLD
Leichhardt,Cooya Beach,4873,QLD
Leichhardt,Cow Bay,4873,QLD
Leichhardt,Craiglie,4877,QLD
Leichhardt,Daintree,4873,QLD
Leichhardt,Darnley Island,4875,QLD
Leichhardt,Dauan Island,4875,QLD
Leichhardt,Degarra,4895,QLD
Leichhardt,Desailly,4871,QLD
Leichhardt,Diwan,4873,QLD
Leichhardt,Dixie,4892,QLD
Leichhardt,Double Island,4879,QLD
Leichhardt,Earlville,4870,QLD
Leichhardt,Edge Hill,4870,QLD
Leichhardt,Edward River,4892,QLD
Leichhardt,Ellis Beach,4879,QLD
Leichhardt,Entrance Island,4875,QLD
Leichhardt,Erub Island,4875,QLD
Leichhardt,Evans Landing,4874,QLD
Leichhardt,Finlayvale,4873,QLD
Leichhardt,Forest Creek,4873,QLD
Leichhardt,Freshwater,4870,QLD
Leichhardt,Friday Island,4875,QLD
Leichhardt,Goods Island,4875,QLD
Leichhardt,Green Island,4871,QLD
Leichhardt,Hammond Island,4875,QLD
Leichhardt,Holloways Beach,4878,QLD
Leichhardt,Holroyd River,4892,QLD
Leichhardt,Hope Vale,4895,QLD
Leichhardt,Horn Island,4875,QLD
Leichhardt,Hurricane,4871,QLD
Leichhardt,Iama Island,4875,QLD
Leichhardt,Injinoo,4876,QLD
Leichhardt,Iron Range,4892,QLD
Leichhardt,Kamerunga,4870,QLD
Leichhardt,Kanimbla,4870,QLD
Leichhardt,Kewarra Beach,4879,QLD
Leichhardt,Killaloe,4877,QLD
Leichhardt,Kimberley,4873,QLD
Leichhardt,Koah,4881,QLD
Leichhardt,Kowanyama,4892,QLD
Leichhardt,Kowrowa,4872,QLD
Leichhardt,Kuranda,4881,QLD
Leichhardt,Lakefield,4892,QLD
Leichhardt,Lakeland,4871,QLD
Leichhardt,Lamb Range,4870,QLD
Leichhardt,Laura,4892,QLD
Leichhardt,Lizard,4892,QLD
Leichhardt,Lockhart River,4892,QLD
Leichhardt,Low Isles,4873,QLD
Leichhardt,Lower Daintree,4873,QLD
Leichhardt,Mabuiag Island,4875,QLD
Leichhardt,Macalister Range,4871,QLD
Leichhardt,Machans Beach,4878,QLD
Leichhardt,Manoora,4870,QLD
Leichhardt,Manunda,4870,QLD
Leichhardt,Mapoon,4874,QLD
Leichhardt,Marton,4895,QLD
Leichhardt,Masig Island,4875,QLD
Leichhardt,Mer Island,4875,QLD
Leichhardt,Miallo,4873,QLD
Leichhardt,Mission River,4874,QLD
Leichhardt,Moa Island,4875,QLD
Leichhardt,Mona Mona,4881,QLD
Leichhardt,Mooroobool,4870,QLD
Leichhardt,Mossman,4873,QLD
Leichhardt,Mossman Gorge,4873,QLD
Leichhardt,Mount Mulgrave,4892,QLD
Leichhardt,Mount Sheridan,4868,QLD
Leichhardt,Mowbray,4877,QLD
Leichhardt,Murray Island,4875,QLD
Leichhardt,Myola,4881,QLD
Leichhardt,Naghir Island,4875,QLD
Leichhardt,Nanum,4874,QLD
Lilley,Aspley,4034,QLD
Lilley,Banyo,4014,QLD
Lilley,Boondall,4034,QLD
Lilley,Bridgeman Downs,4035,QLD
Lilley,Brighton,4017,QLD
Lilley,Chermside,4032,QLD
Lilley,Chermside West,4032,QLD
Lilley,Deagon,4017,QLD
Lilley,Eagle Farm,4009,QLD
Lilley,Everton Park,4053,QLD
Lilley,Geebung,4034,QLD
Lilley,Kedron,4031,QLD
Lilley,Mcdowall,4053,QLD
Lilley,Myrtletown,4008,QLD
Lilley,Nashville,4017,QLD
Lilley,Northgate,4013,QLD
Lilley,Nudgee,4014,QLD
Lilley,Nudgee Beach,4014,QLD
Lilley,Nundah,4012,QLD
Lilley,Pinkenba,4008,QLD
Lilley,Sandgate,4017,QLD
Lilley,Shorncliffe,4017,QLD
Lilley,Stafford,4053,QLD
Lilley,Stafford Heights,4053,QLD
Lilley,Taigum,4018,QLD
Lilley,Toombul,4012,QLD
Lilley,Virginia,4014,QLD
Lilley,Wavell Heights,4012,QLD
Lilley,Zillmere,4034,QLD
Lindsay,Agnes Banks,2753,NSW
Lindsay,Badgerys Creek,2555,NSW
Lindsay,Berkshire Park,2765,NSW
Lindsay,Caddens,2747,NSW
Lindsay,Cambridge Gardens,2747,NSW
Lindsay,Cambridge Park,2747,NSW
Lindsay,Castlereagh,2749,NSW
Lindsay,Claremont Meadows,2747,NSW
Lindsay,Colyton,2760,NSW
Lindsay,Cranebrook,2749,NSW
Lindsay,Dunheved,2760,NSW
Lindsay,Emu Heights,2750,NSW
Lindsay,Emu Plains,2750,NSW
Lindsay,Glenmore Park,2745,NSW
Lindsay,Jamisontown,2750,NSW
Lindsay,Jordan Springs,2747,NSW
Lindsay,Kingswood,2747,NSW
Lindsay,Kingswood Park,2750,NSW
Lindsay,Lemongrove,2750,NSW
Lindsay,Leonay,2750,NSW
Lindsay,Llandilo,2747,NSW
Lindsay,Londonderry,2753,NSW
Lindsay,Luddenham,2745,NSW
Lindsay,Mount Pleasant,2749,NSW
Lindsay,Mulgoa,2745,NSW
Lindsay,North St Marys,2760,NSW
Lindsay,Orchard Hills,2748,NSW
Lindsay,Oxley Park,2760,NSW
Lindsay,Penrith,2750,NSW
Lindsay,Raaf Orchard Hills,2748,NSW
Lindsay,Regentville,2745,NSW
Lindsay,South Penrith,2750,NSW
Lindsay,St Marys,2760,NSW
Lindsay,Werrington,2747,NSW
Lindsay,Werrington County,2747,NSW
Lindsay,Werrington Downs,2747,NSW
Lingiari,10 Mile,0872,NT
Lingiari,10 Mile Outstation,0872,NT
Lingiari,11 Mile,0828,NT
Lingiari,15 Mile,0830,NT
Lingiari,4 Mile Camp,0822,NT
Lingiari,5 Mile Bore,0872,NT
Lingiari,Abbots Camp,0870,NT
Lingiari,Acacia Hills,0822,NT
Lingiari,Acacia Larrakia,0822,NT
Lingiari,Adbanae,0822,NT
Lingiari,Adder Stn,0862,NT
Lingiari,Adelaide Bore,0872,NT
Lingiari,Adelaide River,0846,NT
Lingiari,Adjamarragu,0822,NT
Lingiari,Aileron,0872,NT
Lingiari,Aileron Stn,0872,NT
Lingiari,Akanta,0872,NT
Lingiari,Akarnenehe Well,0872,NT
Lingiari,Akngwertnarre,0870,NT
Lingiari,Akwalirrumanja,0822,NT
Lingiari,Alamirra,0822,NT
Lingiari,Alatyeye,0872,NT
Lingiari,Albany Park,0845,NT
Lingiari,Alcoota Stn,0872,NT
Lingiari,Alekerunge,0872,NT
Lingiari,Alexandria Stn,0862,NT
Lingiari,Alharrgan,0852,NT
Lingiari,Ali Curung,0872,NT
Lingiari,Alice Springs,0870,NT
Lingiari,Alice Well,0872,NT
Lingiari,Alinjirri Warnkkar,0862,NT
Lingiari,Alkipi,0872,NT
Lingiari,Alkngarriintja,0872,NT
Lingiari,Alkuptija,0872,NT
Lingiari,Alkuralkwa,0872,NT
Lingiari,Allambi Stn,0872,NT
Lingiari,Alpara,0872,NT
Lingiari,Alpurrurulam,0872,NT
Lingiari,Alroy Downs Stn,0862,NT
Lingiari,Alum,0872,NT
Lingiari,Aluralka,0872,NT
Lingiari,Alyangula,0885,NT
Lingiari,Alyingberrma,0822,NT
Lingiari,Alyuen,0872,NT
Lingiari,Amalilpil,0852,NT
Lingiari,Amanbidji,0852,NT
Lingiari,Amanburnunga,0880,NT
Lingiari,Amangal,0846,NT
Lingiari,Amatjatpalk,0822,NT
Lingiari,Ambalindum Stn,0872,NT
Lingiari,Amburla Stn,0872,NT
Lingiari,Amengernterneah,0872,NT
Lingiari,Amirraba,0880,NT
Lingiari,Ammaroo Stn,0872,NT
Lingiari,Amoonguna,0872,NT
Lingiari,Ampilatwatja,0872,NT
Lingiari,Amputjuta,0872,NT
Lingiari,Amundurngua,0872,NT
Lingiari,Amundurrngu Spring,0872,NT
Lingiari,Amungee Mungee Stn,0852,NT
Lingiari,Andado Stn,0872,NT
Lingiari,Andanangki,0852,NT
Lingiari,Angas Downs,0872,NT
Lingiari,Angatyepe,0872,NT
Lingiari,Angawangere,0872,NT
Lingiari,Angkarripa,0872,NT
Lingiari,Angkerle Arrenge A,0872,NT
Lingiari,Angkerle Arrenge B,0872,NT
Lingiari,Angula,0872,NT
Lingiari,Angurugu,0822,NT
Lingiari,Angwura,0880,NT
Lingiari,Aniltjiy,0862,NT
Lingiari,Ankabadbirri,0822,NT
Lingiari,Ankerrapw,0872,NT
Lingiari,Ankweleyelengkwe,0872,NT
Lingiari,Anmatjere,0872,NT
Lingiari,Annaburroo,0822,NT
Lingiari,Annaburroo Billabong,0822,NT
Lingiari,Annaburroo Stn,0822,NT
Lingiari,Annerre,0872,NT
Lingiari,Annie River,0822,NT
Lingiari,Anningie,0872,NT
Lingiari,Annitowa Stn,0872,NT
Lingiari,Antarringinya,0872,NT
Lingiari,Antere,0872,NT
Lingiari,Anthelk-Ewlpaye,0872,NT
Lingiari,Anthepe,0870,NT
Lingiari,Anthony Lagoon Stn,0862,NT
Lingiari,Anyumgyumba,0872,NT
Lingiari,Apatula,0872,NT
Lingiari,Aper-Alwerrknge,0870,NT
Lingiari,Araluen,0870,NT
Lingiari,Arapunya Stn,0872,NT
Lingiari,Ararlagu,0822,NT
Lingiari,Araru Point,0822,NT
Lingiari,Arawerr,0872,NT
Lingiari,Areyonga,0872,NT
Lingiari,Argadargada Stn,0872,NT
Lingiari,Arid Gold Farm,0872,NT
Lingiari,Arkarnana,0872,NT
Longman,Banksia Beach,4507,QLD
Longman,Beachmere,4510,QLD
Longman,Bellara,4507,QLD
Longman,Bellmere,4510,QLD
Longman,Bellthorpe,4514,QLD
Longman,Bongaree,4507,QLD
Longman,Booroobin,4552,QLD
Longman,Bracalba,4512,QLD
Longman,Bribie Island,4507,QLD
Longman,Burpengary,4505,QLD
Longman,Burpengary East,4505,QLD
Longman,Caboolture,4510,QLD
Longman,Caboolture South,4510,QLD
Longman,Campbells Pocket,4521,QLD
Longman,Cedarton,4514,QLD
Longman,Commissioners Flat,4514,QLD
Longman,D'Aguilar,4514,QLD
Longman,Dakabin,4503,QLD
Longman,Delaneys Creek,4514,QLD
Longman,Donnybrook,4510,QLD
Longman,Elimbah,4516,QLD
Longman,Godwin Beach,4511,QLD
Longman,Kallangur,4503,QLD
Longman,Meldale,4510,QLD
Longman,Moodlu,4510,QLD
Longman,Moorina,4506,QLD
Longman,Morayfield,4506,QLD
Longman,Mount Delaney,4514,QLD
Longman,Mount Mee,4521,QLD
Longman,Narangba,4504,QLD
Longman,Neurum,4514,QLD
Longman,Ningi,4511,QLD
Longman,Rocksberg,4510,QLD
Longman,Sandstone Point,4511,QLD
Longman,Stanmore,4514,QLD
Longman,Stony Creek,4514,QLD
Longman,Toorbul,4510,QLD
Longman,Upper Caboolture,4510,QLD
Longman,Wamuran,4512,QLD
Longman,Wamuran Basin,4512,QLD
Longman,White Patch,4507,QLD
Longman,Woodford,4514,QLD
Longman,Woorim,4507,QLD
Lyne,Alison,2420,NSW
Lyne,Allworth,2425,NSW
Lyne,Allynbrook,2311,NSW
Lyne,Back Creek,2422,NSW
Lyne,Bagnoo,2446,NSW
Lyne,Bago,2446,NSW
Lyne,Bakers Creek,2422,NSW
Lyne,Balickera,2324,NSW
Lyne,Ballengarra,2441,NSW
Lyne,Banda Banda,2446,NSW
Lyne,Bandon Grove,2420,NSW
Lyne,Barrington,2422,NSW
Lyne,Barrington Tops,2422,NSW
Lyne,Batar Creek,2439,NSW
Lyne,Baxters Ridge,2422,NSW
Lyne,Beechwood,2446,NSW
Lyne,Belbora,2422,NSW
Lyne,Bellangry,2446,NSW
Lyne,Bendolba,2420,NSW
Lyne,Berrico,2422,NSW
Lyne,Bindera,2422,NSW
Lyne,Bingleburra,2311,NSW
Lyne,Birdwood,2446,NSW
Lyne,Black Creek,2439,NSW
Lyne,Black Head,2430,NSW
Lyne,Blackmans Point,2444,NSW
Lyne,Blueys Beach,2428,NSW
Lyne,Bobin,2429,NSW
Lyne,Bobs Creek,2443,NSW
Lyne,Bohnock,2430,NSW
Lyne,Bolwarra,2320,NSW
Lyne,Bolwarra Heights,2320,NSW
Lyne,Bombah Point,2423,NSW
Lyne,Bonny Hills,2445,NSW
Lyne,Boolambayte,2423,NSW
Lyne,Boomerang Beach,2428,NSW
Lyne,Booral,2425,NSW
Lyne,Boorganna,2429,NSW
Lyne,Bootawa,2430,NSW
Lyne,Booti Booti,2428,NSW
Lyne,Bowman,2422,NSW
Lyne,Bowman Farm,2422,NSW
Lyne,Brandy Hill,2324,NSW
Lyne,Bretti,2422,NSW
Lyne,Bril Bril,2441,NSW
Lyne,Brimbin,2430,NSW
Lyne,Brombin,2446,NSW
Lyne,Brookfield,2420,NSW
Lyne,Bucca Wauka,2429,NSW
Lyne,Bulahdelah,2423,NSW
Lyne,Bulga Forest,2429,NSW
Lyne,Bulliac,2422,NSW
Lyne,Bundabah,2324,NSW
Lyne,Bundook,2422,NSW
Lyne,Bungwahl,2423,NSW
Lyne,Bunyah,2429,NSW
Lyne,Burrell Creek,2429,NSW
Lyne,Butterwick,2321,NSW
Lyne,Byabarra,2446,NSW
Lyne,Cabbage Tree Island,2430,NSW
Lyne,Caffreys Flat,2424,NSW
Lyne,Cairncross,2446,NSW
Lyne,Callaghans Creek,2422,NSW
Lyne,Cambra,2420,NSW
Lyne,Camden Head,2443,NSW
Lyne,Caparra,2429,NSW
Lyne,Carrabolla,2311,NSW
Lyne,Carrington,2324,NSW
Lyne,Cedar Party,2429,NSW
Lyne,Cells River,2424,NSW
Lyne,Charlotte Bay,2428,NSW
Lyne,Chichester,2420,NSW
Lyne,Clarence Town,2321,NSW
Lyne,Cobark,2422,NSW
Lyne,Comboyne,2429,NSW
Lyne,Coneac,2422,NSW
Lyne,Coolongolook,2423,NSW
Lyne,Coomba Bay,2428,NSW
Lyne,Coomba Park,2428,NSW
Lyne,Coopernook,2426,NSW
Lyne,Cooplacurripa,2424,NSW
Lyne,Copeland,2422,NSW
Lyne,Coralville,2443,NSW
Lyne,Craven,2422,NSW
Lyne,Craven Plateau,2422,NSW
Lyne,Crawford River,2423,NSW
Lyne,Croki,2430,NSW
Lyne,Crosslands,2446,NSW
Lyne,Crowdy Bay,2427,NSW
Lyne,Crowdy Head,2427,NSW
Lyne,Cundle Flat,2424,NSW
Lyne,Cundletown,2430,NSW
Lyne,Curricabark,2422,NSW
Lyne,Darawank,2428,NSW
Lyne,Deauville,2443,NSW
Lyne,Debenham,2446,NSW
Lyne,Dewitt,2422,NSW
Lyne,Diamond Beach,2430,NSW
Lyne,Diamond Head,2443,NSW
Lyne,Dicks Hill,2443,NSW
Lyons,Aberdeen,7310,TAS
Lyons,Acacia Hills,7306,TAS
Lyons,Akaroa,7216,TAS
Lyons,Andover,7120,TAS
Lyons,Ansons Bay,7264,TAS
Lyons,Antill Ponds,7120,TAS
Lyons,Apslawn,7190,TAS
Lyons,Apsley,7030,TAS
Lyons,Arthurs Lake,7030,TAS
Lyons,Avoca,7213,TAS
Lyons,Baden,7120,TAS
Lyons,Bagdad,7030,TAS
Lyons,Barrington,7306,TAS
Lyons,Beaumaris,7215,TAS
Lyons,Ben Lomond,7212,TAS
Lyons,Beulah,7306,TAS
Lyons,Bicheno,7215,TAS
Lyons,Binalong Bay,7216,TAS
Lyons,Birralee,7303,TAS
Lyons,Bishopsbourne,7301,TAS
Lyons,Black Hills,7140,TAS
Lyons,Blackstone Heights,7250,TAS
Lyons,Blackwood Creek,7301,TAS
Lyons,Blessington,7212,TAS
Lyons,Boomer Bay,7177,TAS
Lyons,Bothwell,7030,TAS
Lyons,Boyer,7140,TAS
Lyons,Bracknell,7302,TAS
Lyons,Bradys Lake,7140,TAS
Lyons,Brandum,7304,TAS
Lyons,Breadalbane,7258,TAS
Lyons,Bream Creek,7175,TAS
Lyons,Breona,7304,TAS
Lyons,Bridgenorth,7277,TAS
Lyons,Bridgewater,7030,TAS
Lyons,Brighton,7030,TAS
Lyons,Broadmarsh,7030,TAS
Lyons,Bronte Park,7140,TAS
Lyons,Buckland,7190,TAS
Lyons,Bushy Park,7140,TAS
Lyons,Campania,7026,TAS
Lyons,Campbell Town,7210,TAS
Lyons,Carlton,7173,TAS
Lyons,Carlton River,7173,TAS
Lyons,Carrick,7291,TAS
Lyons,Caveside,7304,TAS
Lyons,Central Plateau,7304,TAS
Lyons,Cethana,7306,TAS
Lyons,Chain Of Lagoons,7215,TAS
Lyons,Chudleigh,7304,TAS
Lyons,Claremont,7011,TAS
Lyons,Claude Road,7306,TAS
Lyons,Cleveland,7211,TAS
Lyons,Cluan,7303,TAS
Lyons,Colebrook,7027,TAS
Lyons,Coles Bay,7215,TAS
Lyons,Collinsvale,7012,TAS
Lyons,Conara,7211,TAS
Lyons,Connellys Marsh,7173,TAS
Lyons,Copping,7174,TAS
Lyons,Cornwall,7215,TAS
Lyons,Cradle Mountain,7306,TAS
Lyons,Cramps Bay,7030,TAS
Lyons,Cranbrook,7190,TAS
Lyons,Cressy,7302,TAS
Lyons,Dairy Plains,7304,TAS
Lyons,Deddington,7212,TAS
Lyons,Dee,7140,TAS
Lyons,Deloraine,7304,TAS
Lyons,Derwent Bridge,7140,TAS
Lyons,Devon Hills,7300,TAS
Lyons,Doctors Point,7304,TAS
Lyons,Dodges Ferry,7173,TAS
Lyons,Dolphin Sands,7190,TAS
Lyons,Douglas River,7215,TAS
Lyons,Dromedary,7030,TAS
Lyons,Dulcot,7025,TAS
Lyons,Dunalley,7177,TAS
Lyons,Dunorlan,7304,TAS
Lyons,Dysart,7030,TAS
Lyons,Eaglehawk Neck,7179,TAS
Lyons,Eddystone,7264,TAS
Lyons,Elderslie,7030,TAS
Lyons,Elizabeth Town,7304,TAS
Lyons,Ellendale,7140,TAS
Lyons,Epping Forest,7211,TAS
Lyons,Erriba,7310,TAS
Lyons,Evandale,7212,TAS
Lyons,Exton,7303,TAS
Lyons,Falmouth,7215,TAS
Lyons,Fentonbury,7140,TAS
Lyons,Fingal,7214,TAS
Lyons,Fitzgerald,7140,TAS
Lyons,Flintstone,7030,TAS
Lyons,Forcett,7173,TAS
Lyons,Fortescue,7182,TAS
Lyons,Four Mile Creek,7215,TAS
Lyons,Frankford,7275,TAS
Lyons,Friendly Beaches,7215,TAS
Lyons,Gagebrook,7030,TAS
Macarthur,Airds,2560,NSW
Macarthur,Ambarvale,2560,NSW
Macarthur,Blair Athol,2560,NSW
Macarthur,Blairmount,2559,NSW
Macarthur,Bow Bowing,2566,NSW
Macarthur,Bradbury,2560,NSW
Macarthur,Bringelly,2556,NSW
Macarthur,Campbelltown,2560,NSW
Macarthur,Catherine Field,2557,NSW
Macarthur,Claymore,2559,NSW
Macarthur,Currans Hill,2567,NSW
Macarthur,Denham Court,2565,NSW
Macarthur,Eagle Vale,2558,NSW
Macarthur,Englorie Park,2560,NSW
Macarthur,Eschol Park,2558,NSW
Macarthur,Gilead,2560,NSW
Macarthur,Gledswood Hills,2557,NSW
Macarthur,Glen Alpine,2560,NSW
Macarthur,Gregory Hills,2557,NSW
Macarthur,Harrington Park,2567,NSW
Macarthur,Ingleburn,2565,NSW
Macarthur,Kearns,2558,NSW
Macarthur,Kentlyn,2560,NSW
Macarthur,Leppington,2179,NSW
Macarthur,Leumeah,2560,NSW
Macarthur,Menangle Park,2563,NSW
Macarthur,Minto,2566,NSW
Macarthur,Minto Heights,2566,NSW
Macarthur,Narellan,2567,NSW
Macarthur,Oran Park,2570,NSW
Macarthur,Raby,2566,NSW
Macarthur,Rosemeadow,2560,NSW
Macarthur,Rossmore,2557,NSW
Macarthur,Ruse,2560,NSW
Macarthur,Smeaton Grange,2567,NSW
Macarthur,St Andrews,2566,NSW
Macarthur,St Helens Park,2560,NSW
Macarthur,Varroville,2566,NSW
Macarthur,Wedderburn,2560,NSW
Macarthur,Woodbine,2560,NSW
Mackellar,Akuna Bay,2084,NSW
Mackellar,Avalon Beach,2107,NSW
Mackellar,Bayview,2104,NSW
Mackellar,Beacon Hill,2100,NSW
Mackellar,Belrose,2085,NSW
Mackellar,Bilgola,2107,NSW
Mackellar,Bilgola Beach,2107,NSW
Mackellar,Bilgola Plateau,2107,NSW
Mackellar,Bungan Beach,2106,NSW
Mackellar,Careel Bay,2107,NSW
Mackellar,Church Point,2105,NSW
Mackellar,Clareville,2107,NSW
Mackellar,Coasters Retreat,2108,NSW
Mackellar,Collaroy,2097,NSW
Mackellar,Collaroy Plateau,2097,NSW
Mackellar,Cottage Point,2084,NSW
Mackellar,Cromer,2099,NSW
Mackellar,Davidson,2085,NSW
Mackellar,Dee Why,2099,NSW
Mackellar,Duffys Forest,2084,NSW
Mackellar,Elanora Heights,2101,NSW
Mackellar,Elvina Bay,2105,NSW
Mackellar,Forestville,2087,NSW
Mackellar,Frenchs Forest,2086,NSW
Mackellar,Great Mackerel Beach,2108,NSW
Mackellar,Ingleside,2101,NSW
Mackellar,Ku-Ring-Gai Chase,2084,NSW
Mackellar,Lovett Bay,2105,NSW
Mackellar,Mccarrs Creek,2105,NSW
Mackellar,Mona Vale,2103,NSW
Mackellar,Morning Bay,2105,NSW
Mackellar,Narrabeen,2101,NSW
Mackellar,Narraweena,2099,NSW
Mackellar,Newport,2106,NSW
Mackellar,North Narrabeen,2101,NSW
Mackellar,Oxford Falls,2100,NSW
Mackellar,Palm Beach,2108,NSW
Mackellar,Scotland Island,2105,NSW
Mackellar,Terrey Hills,2084,NSW
Mackellar,Towlers Bay,2105,NSW
Mackellar,Warriewood,2102,NSW
Mackellar,Whale Beach,2107,NSW
Mackellar,Wheeler Heights,2097,NSW
Macnamara,Albert Park,3206,VIC
Macnamara,Balaclava,3183,VIC
Macnamara,Caulfield,3162,VIC
Macnamara,Caulfield East,3145,VIC
Macnamara,Caulfield North,3161,VIC
Macnamara,Docklands,3008,VIC
Macnamara,East Caulfield,3145,VIC
Macnamara,East St Kilda,3183,VIC
Macnamara,Elsternwick,3185,VIC
Macnamara,Elwood,3184,VIC
Macnamara,Fishermans Bend,3207,VIC
Macnamara,Glen Huntly,3163,VIC
Macnamara,Melbourne,3004,VIC
Macnamara,Middle Park,3206,VIC
Macnamara,North Caulfield,3161,VIC
Macnamara,Port Melbourne,3207,VIC
Macnamara,Ripponlea,3185,VIC
Macnamara,South Melbourne,3205,VIC
Macnamara,South Wharf,3006,VIC
Macnamara,South Yarra,3141,VIC
Macnamara,Southbank,3006,VIC
Macnamara,St Kilda,3182,VIC
Macnamara,St Kilda East,3183,VIC
Macnamara,St Kilda West,3182,VIC
Macnamara,West St Kilda,3182,VIC
Macnamara,Windsor,3181,VIC
Macquarie,Agnes Banks,2753,NSW
Macquarie,Bell,2786,NSW
Macquarie,Berambing,2758,NSW
Macquarie,Bilpin,2758,NSW
Macquarie,Blackheath,2785,NSW
Macquarie,Blaxland,2774,NSW
Macquarie,Blaxlands Ridge,2758,NSW
Macquarie,Bligh Park,2756,NSW
Macquarie,Bowen Mountain,2753,NSW
Macquarie,Bullaburra,2784,NSW
Macquarie,Cattai,2756,NSW
Macquarie,Central Colo,2756,NSW
Macquarie,Central Macdonald,2775,NSW
Macquarie,Clarendon,2756,NSW
Macquarie,Colo,2756,NSW
Macquarie,Colo Heights,2756,NSW
Macquarie,Cornwallis,2756,NSW
Macquarie,Cumberland Reach,2756,NSW
Macquarie,East Blaxland,2774,NSW
Macquarie,East Kurrajong,2758,NSW
Macquarie,Ebenezer,2756,NSW
Macquarie,Faulconbridge,2776,NSW
Macquarie,Fernances,2775,NSW
Macquarie,Freemans Reach,2756,NSW
Macquarie,Glenbrook,2773,NSW
Macquarie,Glossodia,2756,NSW
Macquarie,Grose Vale,2753,NSW
Macquarie,Grose Wold,2753,NSW
Macquarie,Hawkesbury Heights,2777,NSW
Macquarie,Hazelbrook,2779,NSW
Macquarie,Higher Macdonald,2775,NSW
Macquarie,Hobartville,2753,NSW
Macquarie,Katoomba,2780,NSW
Macquarie,Kurmond,2757,NSW
Macquarie,Kurrajong,2758,NSW
Macquarie,Kurrajong Heights,2758,NSW
Macquarie,Kurrajong Hills,2758,NSW
Macquarie,Lapstone,2773,NSW
Macquarie,Lawson,2783,NSW
Macquarie,Leets Vale,2775,NSW
Macquarie,Leura,2780,NSW
Macquarie,Linden,2778,NSW
Macquarie,Lower Macdonald,2775,NSW
Macquarie,Lower Portland,2756,NSW
Macquarie,Maraylya,2765,NSW
Macquarie,Mcgraths Hill,2756,NSW
Macquarie,Medlow Bath,2780,NSW
Macquarie,Megalong,2785,NSW
Macquarie,Megalong Valley,2785,NSW
Macquarie,Mellong,2756,NSW
Macquarie,Mogo Creek,2775,NSW
Macquarie,Mount Irvine,2786,NSW
Macquarie,Mount Riverview,2774,NSW
Macquarie,Mount Tomah,2758,NSW
Macquarie,Mount Victoria,2786,NSW
